booking_id,package_id,user_id,booking_date,travel_date,lead_time_days,group_size,final_price_paid
BKG03481,PKG0059,USR0019,2024-08-18,2024-10-17,60,10,185580
BKG03482,PKG0037,USR0333,2025-05-04,2025-05-24,20,8,316570
BKG03483,PKG0005,USR0156,2024-08-21,2024-11-19,90,5,112720
BKG03484,PKG0043,USR0011,2024-01-27,2024-02-26,30,2,53720
BKG03485,PKG0057,USR0397,2024-07-19,2024-08-18,30,5,71280
BKG03486,PKG0048,USR0274,2025-01-23,2025-03-09,45,3,22420
BKG03487,PKG0029,USR0350,2024-01-19,2024-03-04,45,4,84020
BKG03488,PKG0045,USR0283,2025-01-31,2025-02-02,2,2,79930
BKG03489,PKG0036,USR0393,2024-05-08,2024-05-28,20,3,23750
BKG03490,PKG0048,USR0221,2025-07-16,2025-08-05,20,2,17310
BKG03491,PKG0009,USR0071,2024-04-30,2024-06-29,60,2,20810
BKG03492,PKG0046,USR0316,2025-01-11,2025-01-13,2,4,168540
BKG03493,PKG0003,USR0181,2025-03-23,2025-04-07,15,2,329420
BKG03494,PKG0016,USR0030,2024-04-04,2024-05-04,30,10,339560
BKG03495,PKG0031,USR0302,2025-02-26,2025-06-26,120,4,103360
BKG03496,PKG0042,USR0383,2025-07-03,2025-12-30,180,4,181880
BKG03497,PKG0059,USR0291,2024-01-16,2024-01-26,10,5,143380
BKG03498,PKG0028,USR0369,2024-02-28,2024-03-01,2,4,60580
BKG03499,PKG0052,USR0040,2025-03-25,2025-04-14,20,2,24560
BKG03500,PKG0030,USR0093,2024-11-17,2025-02-15,90,2,163270
BKG03501,PKG0021,USR0180,2024-09-07,2024-11-06,60,4,80050
BKG03502,PKG0025,USR0150,2025-02-11,2025-04-12,60,3,36290
BKG03503,PKG0002,USR0246,2024-03-19,2024-04-18,30,10,91510
BKG03504,PKG0034,USR0040,2025-07-10,2025-09-08,60,4,141550
BKG03505,PKG0028,USR0106,2024-12-31,2025-01-10,10,6,94430
BKG03506,PKG0049,USR0113,2024-11-05,2024-11-25,20,4,153580
BKG03507,PKG0028,USR0188,2024-10-26,2024-11-25,30,2,34510
BKG03508,PKG0027,USR0335,2024-09-30,2024-10-10,10,1,10880
BKG03509,PKG0023,USR0164,2025-05-30,2025-06-04,5,3,234710
BKG03510,PKG0019,USR0054,2025-02-24,2025-03-11,15,2,70610
BKG03511,PKG0051,USR0362,2025-05-12,2025-05-27,15,3,55840
BKG03512,PKG0054,USR0144,2024-05-20,2024-05-30,10,1,29500
BKG03513,PKG0022,USR0267,2025-07-20,2025-09-18,60,1,7360
BKG03514,PKG0048,USR0108,2024-05-25,2024-06-04,10,3,28260
BKG03515,PKG0023,USR0019,2025-03-26,2025-07-24,120,5,283620
BKG03516,PKG0051,USR0333,2024-04-26,2024-05-11,15,4,71970
BKG03517,PKG0032,USR0011,2024-02-04,2024-02-14,10,1,28650
BKG03518,PKG0044,USR0139,2025-01-28,2025-02-12,15,2,136220
BKG03519,PKG0051,USR0154,2024-03-27,2024-04-26,30,2,38300
BKG03520,PKG0028,USR0031,2025-09-16,2025-10-16,30,3,41300
BKG03521,PKG0060,USR0197,2025-01-26,2025-02-25,30,1,5280
BKG03522,PKG0014,USR0197,2024-08-17,2024-09-16,30,2,11580
BKG03523,PKG0019,USR0106,2025-03-17,2025-04-06,20,3,103420
BKG03524,PKG0011,USR0273,2024-11-08,2025-01-07,60,2,87160
BKG03525,PKG0015,USR0017,2024-12-22,2025-01-01,10,10,84920
BKG03526,PKG0030,USR0014,2024-12-10,2024-12-15,5,4,579810
BKG03527,PKG0044,USR0135,2025-08-28,2025-09-17,20,5,265410
BKG03528,PKG0057,USR0111,2024-12-15,2024-12-30,15,4,69240
BKG03529,PKG0037,USR0372,2025-03-20,2025-05-04,45,6,230440
BKG03530,PKG0042,USR0219,2024-02-28,2024-03-09,10,2,108140
BKG03531,PKG0040,USR0056,2024-10-21,2024-11-20,30,2,53840
BKG03532,PKG0058,USR0274,2025-08-09,2025-09-23,45,8,180690
BKG03533,PKG0020,USR0369,2025-06-15,2025-08-14,60,6,121650
BKG03534,PKG0012,USR0134,2025-01-25,2025-01-27,2,2,145130
BKG03535,PKG0020,USR0240,2024-08-31,2024-09-10,10,4,114540
BKG03536,PKG0016,USR0068,2024-10-14,2024-11-13,30,2,90700
BKG03537,PKG0030,USR0350,2024-03-28,2024-07-26,120,3,228910
BKG03538,PKG0053,USR0128,2024-10-29,2024-12-13,45,2,77220
BKG03539,PKG0024,USR0173,2024-02-09,2024-03-10,30,4,76210
BKG03540,PKG0055,USR0316,2024-10-02,2024-10-12,10,4,65000
BKG03541,PKG0031,USR0338,2025-09-14,2025-12-13,90,2,70890
BKG03542,PKG0047,USR0007,2025-08-05,2025-08-20,15,1,29440
BKG03543,PKG0033,USR0339,2024-09-27,2024-10-12,15,3,82590
BKG03544,PKG0051,USR0092,2024-01-18,2024-04-17,90,4,65380
BKG03545,PKG0007,USR0226,2024-02-07,2024-04-07,60,2,17060
BKG03546,PKG0015,USR0184,2025-07-23,2025-08-12,20,2,13720
BKG03547,PKG0021,USR0112,2025-08-16,2025-10-15,60,2,34820
BKG03548,PKG0052,USR0041,2025-09-16,2026-01-14,120,5,48110
BKG03549,PKG0030,USR0283,2024-03-06,2024-07-04,120,2,162680
BKG03550,PKG0005,USR0226,2024-10-09,2024-11-23,45,2,52390
BKG03551,PKG0052,USR0133,2024-05-10,2024-05-15,5,1,14370
BKG03552,PKG0026,USR0117,2024-05-30,2024-06-09,10,6,185260
BKG03553,PKG0038,USR0317,2024-08-26,2024-12-24,120,6,424500
BKG03554,PKG0055,USR0059,2024-07-07,2024-07-22,15,8,132700
BKG03555,PKG0025,USR0351,2025-03-26,2025-04-15,20,3,39330
BKG03556,PKG0014,USR0297,2025-07-20,2025-11-17,120,4,23540
BKG03557,PKG0010,USR0368,2024-09-22,2024-09-27,5,3,57460
BKG03558,PKG0006,USR0132,2024-12-27,2025-01-11,15,3,39840
BKG03559,PKG0037,USR0277,2025-09-06,2025-11-05,60,2,83140
BKG03560,PKG0023,USR0121,2024-03-20,2024-05-04,45,3,221120
BKG03561,PKG0033,USR0260,2025-06-07,2025-08-06,60,2,45950
BKG03562,PKG0020,USR0040,2024-11-29,2024-12-09,10,5,182220
BKG03563,PKG0022,USR0293,2025-03-01,2025-04-15,45,4,37170
BKG03564,PKG0030,USR0037,2024-10-16,2024-10-31,15,2,204710
BKG03565,PKG0031,USR0074,2025-09-13,2025-10-28,45,1,33430
BKG03566,PKG0034,USR0185,2025-02-21,2025-06-21,120,10,307750
BKG03567,PKG0051,USR0334,2024-10-28,2024-11-07,10,6,122560
BKG03568,PKG0053,USR0319,2025-01-12,2025-01-22,10,6,229480
BKG03569,PKG0034,USR0023,2024-06-02,2024-07-17,45,2,80010
BKG03570,PKG0048,USR0303,2025-09-15,2025-10-15,30,3,24960
BKG03571,PKG0010,USR0109,2025-06-07,2025-07-07,30,2,32950
BKG03572,PKG0028,USR0367,2025-06-04,2025-06-24,20,2,26790
BKG03573,PKG0027,USR0298,2024-08-08,2024-12-06,120,6,51890
BKG03574,PKG0037,USR0194,2024-02-03,2024-02-05,2,1,50350
BKG03575,PKG0052,USR0337,2025-01-25,2025-02-04,10,8,91200
BKG03576,PKG0043,USR0391,2024-03-21,2024-04-20,30,2,67720
BKG03577,PKG0053,USR0040,2024-08-17,2024-09-01,15,2,70490
BKG03578,PKG0058,USR0290,2025-08-11,2025-09-25,45,2,47240
BKG03579,PKG0036,USR0323,2025-03-04,2025-03-14,10,4,29480
BKG03580,PKG0022,USR0276,2025-06-24,2025-10-22,120,3,17820
BKG03581,PKG0048,USR0027,2025-06-21,2025-07-01,10,2,18780
BKG03582,PKG0023,USR0267,2024-10-02,2024-10-22,20,3,215210
BKG03583,PKG0019,USR0100,2024-10-27,2024-11-11,15,5,194710
BKG03584,PKG0060,USR0125,2025-01-05,2025-01-20,15,2,14090
BKG03585,PKG0025,USR0119,2024-04-28,2024-05-13,15,4,56550
BKG03586,PKG0041,USR0355,2025-02-23,2025-05-24,90,2,19670
BKG03587,PKG0050,USR0186,2025-07-27,2025-09-10,45,1,6300
BKG03588,PKG0048,USR0259,2025-01-05,2025-04-05,90,2,17700
BKG03589,PKG0008,USR0335,2024-08-23,2024-10-07,45,4,154860
BKG03590,PKG0027,USR0230,2024-08-23,2024-09-07,15,1,10390
BKG03591,PKG0031,USR0292,2024-05-08,2024-05-18,10,6,244570
BKG03592,PKG0015,USR0276,2025-02-21,2025-04-07,45,6,43660
BKG03593,PKG0047,USR0346,2024-05-21,2024-07-20,60,1,24500
BKG03594,PKG0010,USR0311,2024-10-20,2024-10-30,10,1,15660
BKG03595,PKG0022,USR0175,2024-03-24,2024-04-08,15,3,28120
BKG03596,PKG0054,USR0210,2024-05-31,2024-06-20,20,6,96140
BKG03597,PKG0058,USR0295,2024-07-21,2024-08-05,15,2,63370
BKG03598,PKG0051,USR0093,2024-01-16,2024-01-26,10,8,145080
BKG03599,PKG0027,USR0086,2024-09-26,2024-12-25,90,2,18810
BKG03600,PKG0022,USR0392,2025-04-26,2025-06-10,45,3,23700
BKG03601,PKG0016,USR0381,2024-02-04,2024-03-05,30,1,33260
BKG03602,PKG0043,USR0221,2024-06-19,2024-06-29,10,4,129650
BKG03603,PKG0016,USR0038,2025-06-26,2025-07-26,30,6,175230
BKG03604,PKG0022,USR0199,2024-12-28,2025-03-28,90,3,20330
BKG03605,PKG0003,USR0066,2025-07-24,2025-07-29,5,1,167700
BKG03606,PKG0014,USR0124,2024-05-01,2024-06-30,60,2,11430
BKG03607,PKG0010,USR0173,2024-12-10,2025-01-09,30,1,16660
BKG03608,PKG0023,USR0303,2024-04-20,2024-04-30,10,4,350690
BKG03609,PKG0037,USR0370,2024-12-29,2025-01-08,10,2,98230
BKG03610,PKG0017,USR0230,2025-04-05,2025-04-15,10,4,120830
BKG03611,PKG0015,USR0380,2024-10-23,2025-02-20,120,2,10310
BKG03612,PKG0022,USR0388,2024-05-17,2024-05-27,10,3,31100
BKG03613,PKG0053,USR0376,2025-08-26,2025-08-28,2,2,85350
BKG03614,PKG0015,USR0261,2024-01-08,2024-01-18,10,8,59680
BKG03615,PKG0059,USR0304,2025-04-09,2025-06-08,60,2,44560
BKG03616,PKG0032,USR0195,2024-06-29,2024-07-19,20,4,77510
BKG03617,PKG0051,USR0261,2024-10-13,2024-10-18,5,3,65950
BKG03618,PKG0008,USR0396,2024-10-31,2024-12-15,45,5,227160
BKG03619,PKG0018,USR0253,2025-07-31,2025-08-10,10,2,30120
BKG03620,PKG0049,USR0266,2025-08-16,2025-08-31,15,3,100250
BKG03621,PKG0037,USR0261,2025-03-12,2025-09-08,180,2,56700
BKG03622,PKG0031,USR0147,2024-11-22,2025-01-06,45,1,38800
BKG03623,PKG0048,USR0388,2024-05-26,2024-09-23,120,4,25150
BKG03624,PKG0012,USR0022,2024-08-03,2024-09-17,45,1,46130
BKG03625,PKG0015,USR0221,2025-08-11,2025-08-16,5,2,18780
BKG03626,PKG0021,USR0316,2024-12-21,2025-01-20,30,8,157520
BKG03627,PKG0030,USR0146,2024-10-21,2024-11-10,20,2,208380
BKG03628,PKG0001,USR0141,2024-08-17,2024-09-06,20,2,92720
BKG03629,PKG0049,USR0087,2024-09-22,2025-01-20,120,10,273150
BKG03630,PKG0055,USR0311,2024-08-25,2024-09-09,15,2,36120
BKG03631,PKG0021,USR0342,2024-04-08,2024-10-05,180,2,32400
BKG03632,PKG0058,USR0106,2025-06-04,2025-06-14,10,4,104860
BKG03633,PKG0048,USR0387,2025-09-04,2025-09-24,20,1,7570
BKG03634,PKG0052,USR0021,2025-07-06,2025-07-21,15,2,23200
BKG03635,PKG0006,USR0276,2024-01-07,2024-02-06,30,2,20120
BKG03636,PKG0006,USR0251,2024-01-27,2024-02-06,10,2,25680
BKG03637,PKG0047,USR0190,2025-08-07,2025-11-05,90,4,120610
BKG03638,PKG0047,USR0219,2025-06-17,2025-06-22,5,8,257130
BKG03639,PKG0047,USR0065,2024-10-29,2024-11-18,20,5,158710
BKG03640,PKG0041,USR0057,2024-05-02,2024-05-22,20,2,20800
BKG03641,PKG0030,USR0228,2025-05-20,2025-08-18,90,10,716710
BKG03642,PKG0030,USR0135,2024-05-20,2024-05-30,10,2,266730
BKG03643,PKG0037,USR0143,2024-04-29,2024-06-13,45,2,73520
BKG03644,PKG0024,USR0182,2024-08-15,2024-09-14,30,4,79410
BKG03645,PKG0060,USR0373,2024-06-09,2024-09-07,90,4,19940
BKG03646,PKG0040,USR0260,2025-04-09,2025-04-29,20,3,78040
BKG03647,PKG0030,USR0323,2024-03-16,2024-04-15,30,8,744110
BKG03648,PKG0016,USR0362,2024-02-09,2024-03-10,30,2,56450
BKG03649,PKG0019,USR0222,2025-06-17,2025-07-02,15,5,151230
BKG03650,PKG0038,USR0163,2025-07-25,2026-01-21,180,3,207940
BKG03651,PKG0051,USR0339,2024-02-06,2024-02-26,20,4,59500
BKG03652,PKG0031,USR0325,2024-09-08,2024-10-23,45,2,64410
BKG03653,PKG0040,USR0071,2024-08-13,2024-09-12,30,5,95900
BKG03654,PKG0027,USR0345,2025-04-26,2025-05-16,20,2,21240
BKG03655,PKG0008,USR0078,2024-07-10,2024-10-08,90,2,68300
BKG03656,PKG0001,USR0376,2024-05-14,2024-06-13,30,2,92660
BKG03657,PKG0038,USR0102,2024-03-31,2024-04-10,10,3,263220
BKG03658,PKG0019,USR0265,2024-08-07,2024-08-22,15,2,56920
BKG03659,PKG0035,USR0002,2025-05-17,2025-06-01,15,2,10660
BKG03660,PKG0041,USR0286,2024-07-01,2024-08-15,45,5,42870
BKG03661,PKG0037,USR0020,2024-09-26,2024-10-16,20,4,126220
BKG03662,PKG0051,USR0315,2025-08-20,2025-11-18,90,2,32590
BKG03663,PKG0029,USR0121,2025-05-10,2025-05-30,20,5,133850
BKG03664,PKG0013,USR0272,2024-07-03,2024-08-02,30,2,45060
BKG03665,PKG0054,USR0154,2024-10-26,2024-11-25,30,6,126310
BKG03666,PKG0018,USR0343,2025-02-05,2025-02-15,10,4,62170
BKG03667,PKG0049,USR0307,2025-05-07,2025-05-09,2,5,234200
BKG03668,PKG0049,USR0152,2024-04-25,2024-07-24,90,3,83470
BKG03669,PKG0006,USR0387,2025-03-05,2025-04-04,30,4,45470
BKG03670,PKG0052,USR0229,2025-03-11,2025-05-10,60,2,22240
BKG03671,PKG0027,USR0060,2024-11-22,2025-03-22,120,3,19610
BKG03672,PKG0038,USR0339,2025-02-11,2025-06-11,120,4,230460
BKG03673,PKG0004,USR0361,2025-05-10,2025-05-30,20,5,43780
BKG03674,PKG0008,USR0251,2024-08-28,2024-09-02,5,5,265790
BKG03675,PKG0031,USR0015,2025-06-03,2025-09-01,90,2,59740
BKG03676,PKG0043,USR0111,2025-02-22,2025-02-24,2,2,79710
BKG03677,PKG0036,USR0032,2024-11-26,2024-12-26,30,4,29370
BKG03678,PKG0037,USR0134,2025-02-25,2025-03-27,30,3,105330
BKG03679,PKG0001,USR0201,2025-03-11,2025-03-26,15,1,55750
BKG03680,PKG0041,USR0205,2024-02-25,2024-04-10,45,2,21190
BKG03681,PKG0037,USR0138,2024-08-12,2024-10-11,60,5,164470
BKG03682,PKG0031,USR0174,2024-02-16,2024-02-26,10,2,72970
BKG03683,PKG0034,USR0158,2024-08-14,2024-09-28,45,3,105900
BKG03684,PKG0038,USR0294,2025-07-02,2025-08-16,45,2,159170
BKG03685,PKG0014,USR0106,2024-04-22,2024-05-22,30,3,20800
BKG03686,PKG0025,USR0315,2024-05-12,2024-06-01,20,6,52080
BKG03687,PKG0037,USR0310,2024-01-22,2024-02-01,10,1,37890
BKG03688,PKG0029,USR0195,2024-12-07,2025-01-06,30,2,54190
BKG03689,PKG0035,USR0181,2025-07-20,2025-07-22,2,2,11390
BKG03690,PKG0020,USR0033,2025-06-15,2025-06-17,2,2,68100
BKG03691,PKG0030,USR0108,2024-07-22,2024-08-11,20,5,425470
BKG03692,PKG0042,USR0081,2025-02-09,2025-02-14,5,4,231420
BKG03693,PKG0034,USR0368,2024-06-14,2024-07-04,20,4,160280
BKG03694,PKG0024,USR0192,2024-08-08,2024-08-28,20,5,74950
BKG03695,PKG0051,USR0284,2024-01-14,2024-05-13,120,2,31960
BKG03696,PKG0056,USR0019,2025-06-23,2025-07-03,10,1,37090
BKG03697,PKG0047,USR0053,2025-05-11,2025-06-10,30,3,84660
BKG03698,PKG0024,USR0022,2024-11-04,2025-03-04,120,2,28990
BKG03699,PKG0056,USR0013,2024-09-10,2024-09-30,20,2,64270
BKG03700,PKG0024,USR0018,2024-05-06,2024-07-05,60,10,142190
BKG03701,PKG0002,USR0194,2024-05-14,2024-09-11,120,1,6130
BKG03702,PKG0044,USR0380,2024-03-27,2024-04-26,30,2,134710
BKG03703,PKG0030,USR0040,2025-03-01,2025-03-21,20,4,366630
BKG03704,PKG0055,USR0011,2025-07-08,2025-08-22,45,2,33360
BKG03705,PKG0037,USR0310,2024-04-07,2024-07-06,90,8,230540
BKG03706,PKG0040,USR0377,2025-02-04,2025-02-24,20,2,41560
BKG03707,PKG0010,USR0100,2024-11-15,2024-12-30,45,10,146200
BKG03708,PKG0014,USR0166,2024-01-24,2024-02-23,30,3,17440
BKG03709,PKG0038,USR0155,2024-07-26,2024-08-05,10,3,234880
BKG03710,PKG0021,USR0052,2025-08-13,2025-08-23,10,8,152160
BKG03711,PKG0020,USR0242,2025-03-15,2025-04-29,45,3,77060
BKG03712,PKG0041,USR0048,2025-02-20,2025-02-25,5,4,47970
BKG03713,PKG0053,USR0288,2024-10-18,2025-01-16,90,4,141930
BKG03714,PKG0016,USR0360,2024-09-07,2024-09-22,15,3,110850
BKG03715,PKG0043,USR0196,2025-05-23,2025-05-25,2,4,172290
BKG03716,PKG0020,USR0373,2025-01-16,2025-07-15,180,1,21860
BKG03717,PKG0051,USR0391,2024-04-20,2024-06-19,60,5,65960
BKG03718,PKG0055,USR0232,2024-01-26,2024-01-31,5,4,92630
BKG03719,PKG0024,USR0204,2025-04-02,2025-05-17,45,2,45490
BKG03720,PKG0050,USR0190,2024-04-21,2024-06-05,45,6,34490
BKG03721,PKG0035,USR0330,2024-05-27,2024-07-11,45,2,8820
BKG03722,PKG0058,USR0323,2024-04-07,2024-04-17,10,2,63440
BKG03723,PKG0057,USR0288,2025-05-16,2025-07-15,60,6,71520
BKG03724,PKG0036,USR0304,2024-05-24,2024-08-22,90,3,16010
BKG03725,PKG0043,USR0207,2025-04-29,2025-05-29,30,1,33360
BKG03726,PKG0030,USR0268,2025-08-03,2025-08-08,5,2,291250
BKG03727,PKG0050,USR0390,2025-05-20,2025-06-09,20,4,22370
BKG03728,PKG0003,USR0130,2024-12-11,2024-12-31,20,6,792270
BKG03729,PKG0034,USR0078,2025-08-01,2025-08-31,30,3,123630
BKG03730,PKG0022,USR0307,2024-01-06,2024-02-20,45,2,15730
BKG03731,PKG0038,USR0138,2025-07-29,2025-08-08,10,1,89420
BKG03732,PKG0040,USR0251,2024-11-16,2024-12-01,15,2,54390
BKG03733,PKG0041,USR0334,2025-04-17,2025-06-16,60,2,15620
BKG03734,PKG0047,USR0363,2025-07-22,2025-11-19,120,8,178590
BKG03735,PKG0006,USR0379,2024-03-24,2024-07-22,120,2,17470
BKG03736,PKG0051,USR0054,2024-03-20,2024-04-19,30,2,34470
BKG03737,PKG0040,USR0193,2024-01-14,2024-01-24,10,2,55100
BKG03738,PKG0057,USR0083,2024-05-04,2024-09-01,120,1,12660
BKG03739,PKG0057,USR0086,2024-04-26,2024-05-26,30,4,63710
BKG03740,PKG0054,USR0020,2025-05-22,2025-05-27,5,5,155230
BKG03741,PKG0014,USR0088,2025-06-21,2025-07-11,20,8,43100
BKG03742,PKG0034,USR0250,2025-07-14,2025-07-29,15,2,96540
BKG03743,PKG0041,USR0215,2024-10-30,2024-12-14,45,6,58950
BKG03744,PKG0035,USR0061,2024-10-28,2024-11-07,10,2,12210
BKG03745,PKG0026,USR0369,2024-10-04,2025-02-01,120,3,79450
BKG03746,PKG0047,USR0268,2025-01-15,2025-03-16,60,1,23470
BKG03747,PKG0051,USR0289,2024-05-24,2024-06-13,20,8,116770
BKG03748,PKG0005,USR0149,2024-07-28,2024-08-27,30,2,46200
BKG03749,PKG0028,USR0315,2025-01-15,2025-03-16,60,2,22420
BKG03750,PKG0057,USR0266,2025-04-28,2025-05-03,5,2,41660
BKG03751,PKG0031,USR0237,2024-12-04,2025-01-18,45,3,100490
BKG03752,PKG0024,USR0383,2024-05-18,2024-06-17,30,4,66950
BKG03753,PKG0015,USR0085,2025-04-30,2025-06-14,45,4,27240
BKG03754,PKG0020,USR0006,2024-07-02,2024-09-30,90,2,45550
BKG03755,PKG0056,USR0077,2024-01-06,2024-01-26,20,2,82180
BKG03756,PKG0040,USR0160,2024-07-23,2024-08-07,15,5,122390
BKG03757,PKG0052,USR0356,2025-04-14,2025-04-19,5,8,114980
BKG03758,PKG0009,USR0170,2025-10-01,2025-10-11,10,1,14430
BKG03759,PKG0030,USR0240,2024-03-09,2024-06-07,90,1,77880
BKG03760,PKG0046,USR0180,2024-08-19,2024-09-03,15,2,69250
BKG03761,PKG0024,USR0177,2024-07-16,2024-10-14,90,2,32300
BKG03762,PKG0004,USR0141,2025-03-12,2025-03-22,10,2,18600
BKG03763,PKG0022,USR0300,2025-01-11,2025-01-16,5,2,23940
BKG03764,PKG0004,USR0320,2024-09-17,2024-10-17,30,4,34430
BKG03765,PKG0016,USR0288,2024-07-26,2024-08-05,10,2,78530
BKG03766,PKG0050,USR0040,2024-04-15,2024-05-15,30,4,27190
BKG03767,PKG0048,USR0375,2024-07-01,2024-08-15,45,2,15840
BKG03768,PKG0056,USR0135,2024-05-09,2024-05-24,15,3,138400
BKG03769,PKG0057,USR0268,2025-01-27,2025-04-27,90,1,15980
BKG03770,PKG0045,USR0170,2025-08-29,2025-09-13,15,2,69990
BKG03771,PKG0035,USR0310,2025-09-22,2025-10-22,30,4,16650
BKG03772,PKG0046,USR0343,2024-08-02,2024-11-30,120,2,54610
BKG03773,PKG0040,USR0087,2024-08-25,2024-09-04,10,2,44640
BKG03774,PKG0028,USR0111,2025-09-21,2025-12-20,90,4,52580
BKG03775,PKG0017,USR0076,2025-05-01,2025-05-31,30,2,48420
BKG03776,PKG0006,USR0001,2024-02-23,2024-03-24,30,2,21410
BKG03777,PKG0019,USR0071,2025-03-26,2025-04-05,10,3,133160
BKG03778,PKG0049,USR0218,2024-11-30,2025-02-28,90,3,89430
BKG03779,PKG0056,USR0155,2024-04-30,2024-10-27,180,2,63880
BKG03780,PKG0055,USR0124,2025-01-21,2025-03-07,45,2,35380
BKG03781,PKG0018,USR0397,2025-04-30,2025-05-20,20,2,34170
BKG03782,PKG0045,USR0182,2025-06-18,2025-09-16,90,2,58540
BKG03783,PKG0045,USR0163,2025-09-11,2025-10-26,45,5,135910
BKG03784,PKG0017,USR0110,2024-10-11,2024-10-26,15,1,29040
BKG03785,PKG0049,USR0365,2025-03-23,2025-04-22,30,2,71810
BKG03786,PKG0013,USR0287,2024-09-13,2024-09-18,5,4,117550
BKG03787,PKG0031,USR0351,2025-03-21,2025-04-10,20,2,80450
BKG03788,PKG0008,USR0334,2024-01-26,2024-03-11,45,8,295440
BKG03789,PKG0034,USR0188,2024-12-20,2024-12-30,10,2,113400
BKG03790,PKG0006,USR0373,2025-09-23,2025-10-13,20,3,32190
BKG03791,PKG0048,USR0287,2024-07-14,2024-09-12,60,3,21550
BKG03792,PKG0009,USR0196,2024-01-11,2024-01-21,10,4,56920
BKG03793,PKG0059,USR0101,2025-06-22,2025-06-24,2,2,57160
BKG03794,PKG0037,USR0100,2024-11-13,2024-11-18,5,3,164770
BKG03795,PKG0053,USR0169,2025-01-12,2025-01-27,15,4,151500
BKG03796,PKG0010,USR0130,2024-01-14,2024-02-13,30,2,26920
BKG03797,PKG0022,USR0311,2024-10-08,2024-11-07,30,5,45540
BKG03798,PKG0028,USR0329,2024-02-14,2024-03-05,20,10,113270
BKG03799,PKG0058,USR0357,2024-10-07,2024-10-12,5,6,196990
BKG03800,PKG0052,USR0321,2025-08-08,2025-08-23,15,2,21720
BKG03801,PKG0054,USR0016,2025-04-27,2025-05-27,30,4,88610
BKG03802,PKG0048,USR0312,2025-05-17,2025-05-27,10,1,11090
BKG03803,PKG0032,USR0089,2025-07-12,2025-08-11,30,2,42600
BKG03804,PKG0006,USR0054,2024-01-30,2024-02-14,15,2,21940
BKG03805,PKG0013,USR0314,2024-06-05,2024-07-05,30,8,146630
BKG03806,PKG0056,USR0362,2024-05-14,2024-06-03,20,3,111060
BKG03807,PKG0034,USR0043,2024-05-02,2024-05-17,15,2,124410
BKG03808,PKG0001,USR0029,2024-03-04,2024-05-03,60,2,109370
BKG03809,PKG0049,USR0161,2025-07-11,2025-07-13,2,2,71700
BKG03810,PKG0060,USR0143,2024-07-17,2024-08-16,30,3,15530
BKG03811,PKG0008,USR0336,2024-01-18,2024-03-18,60,2,72210
BKG03812,PKG0006,USR0171,2024-11-20,2024-12-20,30,6,63210
BKG03813,PKG0047,USR0364,2025-08-23,2025-08-28,5,3,108890
BKG03814,PKG0021,USR0370,2025-06-12,2025-07-27,45,2,36500
BKG03815,PKG0001,USR0008,2025-02-16,2025-03-18,30,4,174830
BKG03816,PKG0006,USR0214,2024-03-03,2024-04-17,45,2,25570
BKG03817,PKG0020,USR0034,2025-05-28,2025-06-12,15,2,57670
BKG03818,PKG0017,USR0076,2024-03-26,2024-03-31,5,2,63340
BKG03819,PKG0040,USR0089,2024-10-09,2024-12-08,60,2,41500
BKG03820,PKG0047,USR0312,2025-06-01,2025-08-30,90,8,171550
BKG03821,PKG0038,USR0210,2024-01-04,2024-02-18,45,2,136850
BKG03822,PKG0048,USR0160,2024-12-25,2025-01-04,10,1,11540
BKG03823,PKG0041,USR0061,2025-08-04,2025-12-02,120,2,18730
BKG03824,PKG0043,USR0357,2025-04-19,2025-05-04,15,6,186740
BKG03825,PKG0024,USR0046,2024-04-02,2024-05-02,30,1,21090
BKG03826,PKG0033,USR0094,2024-07-09,2024-08-23,45,4,84610
BKG03827,PKG0058,USR0163,2024-01-21,2024-01-26,5,3,118310
BKG03828,PKG0045,USR0393,2024-01-11,2024-04-10,90,1,35080
BKG03829,PKG0001,USR0112,2025-04-16,2025-05-01,15,10,611690
BKG03830,PKG0033,USR0042,2024-09-09,2024-09-14,5,4,133410
BKG03831,PKG0015,USR0158,2024-07-14,2024-07-29,15,10,69970
BKG03832,PKG0012,USR0383,2024-05-15,2024-05-25,10,1,67310
BKG03833,PKG0007,USR0159,2024-10-20,2024-11-04,15,4,48690
BKG03834,PKG0020,USR0092,2025-08-01,2025-10-30,90,3,68560
BKG03835,PKG0060,USR0162,2024-07-11,2024-07-13,2,8,54050
BKG03836,PKG0032,USR0140,2024-06-30,2024-07-10,10,2,53900
BKG03837,PKG0036,USR0152,2025-03-26,2025-06-24,90,2,13390
BKG03838,PKG0038,USR0136,2024-12-29,2025-02-27,60,2,134670
BKG03839,PKG0060,USR0297,2025-06-19,2025-09-17,90,6,28530
BKG03840,PKG0007,USR0231,2024-06-23,2024-09-21,90,2,13510
BKG03841,PKG0034,USR0019,2025-08-22,2025-11-20,90,2,83660
BKG03842,PKG0026,USR0198,2025-08-05,2025-09-19,45,1,28460
BKG03843,PKG0058,USR0108,2025-03-20,2025-03-25,5,4,113420
BKG03844,PKG0025,USR0178,2024-10-22,2025-01-20,90,1,11990
BKG03845,PKG0059,USR0107,2025-05-30,2025-07-29,60,2,42010
BKG03846,PKG0045,USR0283,2024-10-02,2024-11-16,45,3,109850
BKG03847,PKG0051,USR0047,2024-08-03,2024-09-17,45,2,34930
